,OCC_CODE,O_GROUP,OCC_TITLE,TOT_EMP,Mean Annual Salary,Median Annual Salary,Entry level education,Work Experience,Training on Job,16 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 years and over,Median age,Women,White,Black or African American,Asian,Hispanic or Latino,Employement change in 10 years,Education weight,Experience weight,Training weight,Prestige,popularity
513,35-2019,detailed,"cooks, all other",19080,32350,30460,No formal educational credential,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,14.0,1.0,1.0,4.5,145575.0,301920344365.5171
514,35-2021,detailed,food preparation workers,793590,26820,26070,No formal educational credential,None,Short-term on-the-job training,22.27722772277228,19.183168316831683,16.831683168316832,12.623762376237623,12.376237623762377,10.643564356435643,6.064356435643564,29.6,58.1,74.5,13.6,6.8,29.2,6.4,1.0,1.0,3.5,93870.0,7940438391920.792
515,35-3000,minor,food and beverage serving workers,6135730,25930,24050,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,18.0,1.0,1.0,1.0,25930.0,100058260722018.52
516,35-3011,detailed,bartenders,486720,28910,24960,No formal educational credential,None,Short-term on-the-job training,0.9966777408637874,15.946843853820598,39.53488372093023,20.930232558139537,11.960132890365449,6.976744186046512,3.654485049833887,34.0,48.9,87.3,5.2,2.1,16.7,32.5,1.0,1.0,3.5,101185.0,25828136372093.023
517,35-3023,detailed,fast food and counter workers,3450120,24540,23860,No formal educational credential,None,Short-term on-the-job training,40.0,25.34351145038168,13.893129770992369,8.396946564885496,5.954198473282442,4.732824427480916,1.83206106870229,22.4,67.0,72.2,16.6,5.0,22.6,15.0,1.0,1.0,3.5,85890.0,100629676376793.9
518,35-3031,detailed,waiters and waitresses,1944240,27470,23740,No formal educational credential,None,Short-term on-the-job training,18.659942363112396,32.56484149855908,22.334293948126803,11.743515850144092,7.636887608069165,5.115273775216139,1.9452449567723344,25.2,70.0,75.8,11.3,7.2,22.1,20.1,1.0,1.0,3.5,96145.0,78966132221100.89
519,35-3041,detailed,"food servers, nonrestaurant",254650,27460,25910,No formal educational credential,None,Short-term on-the-job training,14.64968152866242,17.8343949044586,19.745222929936304,12.738853503184714,10.19108280254777,14.64968152866242,9.554140127388536,33.1,77.1,68.6,18.8,7.7,22.0,13.8,1.0,1.0,3.5,96110.0,5040080810445.859
520,35-9000,minor,other food preparation and serving related workers,1156370,25740,25010,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,23.4,1.0,1.0,1.0,25740.0,24335087000504.285
521,35-9011,detailed,dining room and cafeteria attendants and bartender helpers,374940,26300,25010,No formal educational credential,None,Short-term on-the-job training,23.376623376623375,19.913419913419915,16.450216450216452,8.225108225108226,10.822510822510823,15.584415584415584,5.627705627705628,28.3,49.7,73.1,15.3,8.2,27.3,26.6,1.0,1.0,3.5,92050.0,15669901505454.545
522,35-9021,detailed,dishwashers,395660,25600,25270,No formal educational credential,None,Short-term on-the-job training,17.934782608695652,15.76086956521739,20.108695652173918,14.130434782608695,11.956521739130435,15.217391304347826,4.891304347826087,31.7,19.2,77.2,12.7,4.4,37.6,19.0,1.0,1.0,3.5,89600.0,10354594226086.957
523,35-9031,detailed,"hosts and hostesses, restaurant, lounge, and coffee shop",316700,24800,23880,No formal educational credential,None,Short-term on-the-job training,52.75229357798165,26.146788990825687,8.256880733944953,2.7522935779816518,1.834862385321101,3.669724770642202,4.128440366972477,21.1,81.9,81.3,9.4,3.5,21.7,25.3,1.0,1.0,3.5,86800.0,17318783082568.809
524,35-9099,detailed,"food preparation and serving related workers, all other",69070,27880,27080,No formal educational credential,None,Short-term on-the-job training,33.333333333333336,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,1.0,1.0,3.5,97580.0,2927020832000.0
525,37-1000,minor,supervisors of building and grounds cleaning and maintenance workers,244990,49110,46280,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,5.1,1.0,1.0,1.0,49110.0,2143878431353.9373
526,37-1011,detailed,first-line supervisors of housekeeping and janitorial workers,141260,45500,42040,High school diploma or equivalent,Less than 5 years,None,0.3115264797507788,2.4922118380062304,12.77258566978193,25.233644859813083,29.28348909657321,22.429906542056077,7.788161993769471,48.7,42.5,79.6,13.4,3.2,30.9,5.9,2.0,2.0,1.0,182000.0,590673629283.489
527,37-1012,detailed,"first-line supervisors of landscaping, lawn service, and groundskeeping workers",103730,54040,51010,High school diploma or equivalent,Less than 5 years,None,0.3952569169960474,4.3478260869565215,17.391304347826086,29.24901185770751,24.50592885375494,18.181818181818183,5.928853754940712,44.8,6.0,84.9,7.8,3.2,25.1,4.0,2.0,2.0,1.0,216160.0,496303360000.0
528,37-2000,minor,building cleaning and pest control workers,2882710,30760,28360,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,7.7,1.0,1.0,1.0,30760.0,23855564513423.266
529,37-2010,broad,building cleaning workers,2803150,30490,28160,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,7.7,1.0,1.0,1.0,30490.0,22993557783499.793
530,37-2011,detailed,"janitors and cleaners, except maids and housekeeping cleaners",1990510,31410,29080,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,5.7,1.0,1.0,3.5,109935.0,12451418863072.324
531,37-2012,detailed,maids and housekeeping cleaners,795590,28010,26220,No formal educational credential,None,Short-term on-the-job training,1.9776440240756663,6.620808254514188,16.337059329320724,20.98022355975924,25.709372312983664,22.35597592433362,6.0189165950128976,46.5,88.3,73.7,17.3,4.1,46.1,11.3,1.0,1.0,3.5,98035.0,6279125324531.385
532,37-2019,detailed,"building cleaning workers, all other",17050,38860,34510,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,3.5,1.0,1.0,3.5,136010.0,81022737227.71852
533,37-2021,detailed,pest control workers,79560,40350,37820,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,12.5,25.0,25.892857142857142,16.071428571428573,18.75,1.7857142857142858,40.6,2.5,85.3,6.2,0.5,30.9,9.5,2.0,1.0,4.5,363150.0,1143650137500.0
534,37-3000,minor,grounds maintenance workers,962670,34590,32220,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,7.6,1.0,1.0,1.0,34590.0,8842056371645.605
535,37-3011,detailed,landscaping and groundskeeping workers,872370,33800,31730,No formal educational credential,None,Short-term on-the-job training,6.566604127579738,10.0375234521576,21.48217636022514,23.07692307692308,17.636022514071296,15.75984990619137,5.440900562851782,40.6,6.5,85.6,9.0,1.0,44.5,7.6,1.0,1.0,3.5,118300.0,8534927642926.829
536,37-3012,detailed,"pesticide handlers, sprayers, and applicators, vegetation",23950,39130,36630,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.3,2.0,1.0,4.5,352170.0,271772272048.84436
537,37-3013,detailed,tree trimmers and pruners,52040,44040,41340,High school diploma or equivalent,None,Short-term on-the-job training,1.834862385321101,14.678899082568808,26.605504587155963,25.68807339449541,11.926605504587156,16.513761467889907,3.669724770642202,38.0,7.0,88.0,7.7,0.1,21.6,6.1,2.0,1.0,3.5,308280.0,602817419009.1743
538,37-3019,detailed,"grounds maintenance workers, all other",14310,40270,34210,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.6,1.0,1.0,3.5,140945.0,173153550730.8809
539,39-1000,minor,supervisors of personal care and service workers,193950,46350,42850,No formal educational credential,None,None,0.8438818565400844,6.329113924050633,19.40928270042194,24.47257383966245,24.89451476793249,15.61181434599156,8.438818565400844,43.7,71.7,68.7,10.3,16.2,13.9,23.9,1.0,1.0,1.0,46350.0,5711229692088.607
540,39-1013,detailed,first-line supervisors of gambling services workers,19100,51160,50440,High school diploma or equivalent,Less than 5 years,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,21.4,2.0,2.0,1.0,204640.0,730616310865.3837
541,39-1098,detailed,"first-line supervisors of personal service and entertainment and recreation workers, except gambling services",174860,45820,42000,High school diploma or equivalent,Less than 5 years,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,24.2,2.0,2.0,1.0,183280.0,6774427698022.791
542,39-2000,minor,animal care and service workers,208540,29060,26370,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,33.3,1.0,1.0,1.0,29060.0,7050840651975.411
543,39-2011,detailed,animal trainers,14880,37950,31520,High school diploma or equivalent,None,Moderate-term on-the-job training,6.944444444444445,11.11111111111111,16.666666666666668,19.444444444444443,20.83333333333333,13.88888888888889,9.72222222222222,42.4,52.6,88.5,7.5,0.0,12.7,28.5,2.0,1.0,4.5,341550.0,558813750000.0001
544,39-2021,detailed,animal caretakers,193660,28380,26080,High school diploma or equivalent,None,Short-term on-the-job training,13.602941176470589,19.485294117647054,23.529411764705884,16.544117647058822,11.397058823529411,11.029411764705882,4.411764705882353,31.6,76.5,90.0,4.7,1.7,13.9,34.4,2.0,1.0,3.5,198660.0,10704406128705.88
545,39-3000,minor,entertainment attendants and related workers,450630,26560,24980,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,36.2,1.0,1.0,1.0,26560.0,15137997500285.133
546,39-3010,broad,gambling services workers,83400,26940,24790,No formal educational credential,None,None,1.5625,7.8125,21.875,23.4375,23.4375,17.1875,6.25,43.4,50.6,49.2,14.5,25.3,15.5,24.7,1.0,1.0,1.0,26940.0,1734245662500.0
547,39-3011,detailed,gambling dealers,67330,26110,23740,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,24.0,2.0,1.0,3.5,182770.0,1474138928820.3103
548,39-3012,detailed,gambling and sports book writers and runners,7500,27130,25220,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,28.5,2.0,1.0,3.5,189910.0,202613138690.7189
549,39-3019,detailed,"gambling service workers, all other",8570,33340,29360,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,27.2,2.0,1.0,3.5,233380.0,271535745187.47067
550,39-3021,detailed,motion picture projectionists,2270,34380,27490,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,70.5,1.0,1.0,3.5,120330.0,192235031709.95065
551,39-3031,detailed,"ushers, lobby attendants, and ticket takers",95600,26390,25110,No formal educational credential,None,Short-term on-the-job training,18.181818181818183,40.90909090909091,0.0,0.0,18.181818181818183,9.090909090909092,13.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,61.8,1.0,1.0,3.5,92365.0,9213113661818.182
552,39-3090,broad,miscellaneous entertainment attendants and related workers,269370,26430,25000,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,32.3,1.0,1.0,1.0,26430.0,8034532260080.053
553,39-3091,detailed,amusement and recreation attendants,248190,25610,24760,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,32.3,1.0,1.0,3.5,89635.0,7173119516133.005
554,39-3092,detailed,costume attendants,5750,51780,42910,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,44.3,2.0,1.0,3.5,362460.0,460834838914.21576
555,39-3093,detailed,"locker room, coatroom, and dressing room attendants",11530,29320,26700,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,26.3,2.0,1.0,3.5,205240.0,310642382829.894
556,39-3099,detailed,"entertainment attendants and related workers, all other",3900,32580,27230,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,35.4,2.0,1.0,3.5,228060.0,157155880478.87814
557,39-4011,detailed,embalmers,3860,50220,47630,Associate's degree,None,Long-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-0.6,3.5,1.0,6.5,1142505.0,-4063749701.0169263
558,39-4021,detailed,funeral attendants,32300,31130,29150,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,3.3,2.0,1.0,3.5,217910.0,115933052256.21513
559,39-4031,detailed,"morticians, undertakers, and funeral arrangers",24560,59000,54100,Associate's degree,None,Long-term on-the-job training,0.0,5.2631578947368425,10.526315789473683,21.05263157894737,15.789473684210526,26.31578947368421,10.526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,4.1,3.5,1.0,6.5,1342250.0,93806273684.21051
560,39-5000,minor,personal appearance workers,448020,33460,28310,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,22.2,1.0,1.0,1.0,33460.0,11627544222221.344
561,39-5010,broad,"barbers, hairdressers, hairstylists and cosmetologists",317290,32990,27630,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,19.2,1.0,1.0,1.0,32990.0,7021851102494.176
562,39-5011,detailed,barbers,14880,38050,32470,Postsecondary nondegree award,None,None,0.9803921568627452,10.784313725490197,18.62745098039216,22.54901960784314,23.529411764705884,13.72549019607843,9.803921568627452,42.8,25.6,64.9,28.2,4.1,31.2,17.5,3.5,1.0,1.0,133175.0,301132176470.5883
563,39-5012,detailed,"hairdressers, hairstylists, and cosmetologists",302410,32740,27380,Postsecondary nondegree award,None,None,0.4643962848297213,8.359133126934985,24.148606811145516,26.006191950464395,18.42105263157895,13.622291021671826,8.978328173374614,41.9,90.8,77.5,14.4,5.1,14.6,19.4,3.5,1.0,1.0,114590.0,6333206351312.694
564,39-5090,broad,miscellaneous personal appearance workers,130730,34580,29560,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,31.2,1.0,1.0,1.0,34580.0,4927952706475.009
565,39-5091,detailed,"makeup artists, theatrical and performance",2780,99990,106920,Postsecondary nondegree award,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,37.0,3.5,1.0,1.0,349965.0,359347622204.2498
566,39-5092,detailed,manicurists and pedicurists,73010,29010,27870,Postsecondary nondegree award,None,None,1.4018691588785046,7.4766355140186915,17.757009345794394,23.83177570093458,30.373831775700936,14.018691588785046,4.672897196261682,43.3,79.3,14.2,6.9,76.7,7.3,32.6,3.5,1.0,1.0,101535.0,1839114462532.7104
567,39-5093,detailed,shampooers,8310,24320,24190,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,29.8,1.0,1.0,3.5,85120.0,210422679025.394
568,39-5094,detailed,skincare specialists,46640,41230,36510,Postsecondary nondegree award,None,None,2.7777777777777777,15.27777777777778,20.83333333333333,26.38888888888889,23.61111111111111,9.72222222222222,2.7777777777777777,38.3,93.9,72.9,4.7,15.9,22.2,28.8,3.5,1.0,1.0,144305.0,2153723263999.9998
569,39-6000,minor,"baggage porters, bellhops, and concierges",65240,32580,30110,No formal educational credential,None,None,1.6666666666666667,15.0,11.666666666666666,11.666666666666666,25.0,23.33333333333333,10.0,47.2,32.5,61.1,24.6,8.6,33.7,22.0,1.0,1.0,1.0,32580.0,1324906968000.0
570,39-6011,detailed,baggage porters and bellhops,28440,29060,27050,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,24.5,2.0,1.0,3.5,203420.0,707461765421.8082
571,39-6012,detailed,concierges,36800,35310,32380,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,20.0,2.0,1.0,4.5,317790.0,908002865371.4678
572,39-7000,minor,tour and travel guides,38030,32200,29460,High school diploma or equivalent,None,Moderate-term on-the-job training,10.638297872340424,14.893617021276595,29.78723404255319,8.51063829787234,21.27659574468085,6.382978723404255,8.51063829787234,0.0,0.0,0.0,0.0,0.0,0.0,29.1,2.0,1.0,4.5,289800.0,1971290714042.553
573,39-7010,broad,tour and travel guides,38030,32200,29460,High school diploma or equivalent,None,Moderate-term on-the-job training,10.638297872340424,14.893617021276595,29.78723404255319,8.51063829787234,21.27659574468085,6.382978723404255,8.51063829787234,0.0,0.0,0.0,0.0,0.0,0.0,29.1,2.0,1.0,4.5,289800.0,1971290714042.553
574,39-7010,detailed,tour and travel guides,38030,32200,29460,High school diploma or equivalent,None,Moderate-term on-the-job training,10.638297872340424,14.893617021276595,29.78723404255319,8.51063829787234,21.27659574468085,6.382978723404255,8.51063829787234,0.0,0.0,0.0,0.0,0.0,0.0,29.1,2.0,1.0,4.5,289800.0,1971290714042.553
575,39-9011,detailed,childcare workers,494360,26790,25460,High school diploma or equivalent,None,Short-term on-the-job training,8.297413793103448,20.58189655172414,20.25862068965517,14.97844827586207,16.91810344827586,12.823275862068966,6.142241379310345,35.3,94.8,76.6,16.1,3.8,21.6,8.5,2.0,1.0,3.5,187530.0,5531613518793.104
576,39-9030,broad,recreation and fitness workers,573720,37310,31250,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,27.0,1.0,1.0,1.0,37310.0,20192992783168.01
577,39-9031,detailed,exercise trainers and group fitness instructors,248070,45650,40510,High school diploma or equivalent,None,Short-term on-the-job training,0.0,11.88118811881188,24.752475247524757,23.76237623762376,19.306930693069308,12.376237623762377,7.920792079207921,40.5,67.1,83.0,11.9,2.1,10.1,39.3,2.0,1.0,3.5,319550.0,16303765838168.316
578,39-9032,detailed,recreation workers,325640,30960,28440,High school diploma or equivalent,None,Short-term on-the-job training,9.16030534351145,16.03053435114504,22.137404580152676,13.740458015267176,18.3206106870229,12.213740458015268,7.633587786259542,38.4,63.8,79.8,12.6,2.4,10.4,16.3,2.0,1.0,3.5,216720.0,7777619566900.765
579,39-9041,detailed,residential advisors,102450,33430,31190,High school diploma or equivalent,None,Short-term on-the-job training,6.0606060606060606,39.39393939393939,15.151515151515152,15.151515151515152,15.151515151515152,6.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,2.0,1.0,3.5,234010.0,2573866872727.273
580,39-9098,detailed,"crematory operators and personal care and service workers, all other",60650,30330,28420,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,24.8,2.0,1.0,3.5,212310.0,1593920232710.996
581,41-1000,minor,supervisors of sales workers,1303400,55200,46070,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-6.2,1.0,1.0,1.0,55200.0,-15585479599184.496
582,41-1011,detailed,first-line supervisors of retail sales workers,1063110,47300,41580,High school diploma or equivalent,Less than 5 years,None,1.04336485164656,6.814476687316596,23.214867949135964,21.29116400391262,20.247799152266055,18.71535702641017,8.640365177698076,44.3,44.7,80.3,9.4,6.3,15.3,-6.5,2.0,2.0,1.0,189200.0,-10156213581137.92
583,41-1012,detailed,first-line supervisors of non-retail sales workers,240290,90120,78560,High school diploma or equivalent,Less than 5 years,None,0.2551020408163265,3.316326530612245,19.5578231292517,21.598639455782312,25.85034013605442,21.428571428571427,7.993197278911564,47.1,31.7,84.7,6.7,6.8,14.2,-5.0,2.0,2.0,1.0,360480.0,-2504312187755.102
584,41-2000,minor,retail sales workers,7628920,29010,26270,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-4.2,1.0,1.0,1.0,29010.0,-32476690537900.035
585,41-2010,broad,cashiers,3347090,25730,25020,No formal educational credential,None,Short-term on-the-job training,26.724137931034484,24.80407523510972,15.5564263322884,9.75705329153605,9.4435736677116,8.581504702194357,5.094043887147335,24.8,73.1,71.1,17.1,6.3,25.5,-9.8,1.0,1.0,3.5,90055.0,-56618237058946.71
586,41-2011,detailed,cashiers,3333100,25710,25020,No formal educational credential,None,Short-term on-the-job training,26.724137931034484,24.80407523510972,15.5564263322884,9.75705329153605,9.4435736677116,8.581504702194357,5.094043887147335,24.8,73.1,71.1,17.1,6.3,25.5,-10.0,1.0,1.0,3.5,89985.0,-57487511642633.234
587,41-2012,detailed,gambling change persons and booth cashiers,14000,29110,27080,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,18.1,1.0,1.0,3.5,101885.0,257727346927.91382
588,41-2020,broad,counter and rental clerks and parts salespersons,622160,35380,31480,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.7,1.0,1.0,1.0,35380.0,5152836996748.116
589,41-2021,detailed,counter and rental clerks,368300,34700,30870,No formal educational credential,None,Short-term on-the-job training,10.144927536231885,14.492753623188406,15.942028985507246,21.73913043478261,15.942028985507246,17.391304347826086,7.246376811594203,40.3,35.7,82.2,10.8,1.5,13.9,7.9,1.0,1.0,3.5,121450.0,4097011901449.275
590,41-2022,detailed,parts salespersons,253870,36350,32460,No formal educational credential,None,Moderate-term on-the-job training,0.8403361344537815,15.126050420168069,15.966386554621849,15.966386554621849,20.16806722689076,21.84873949579832,10.92436974789916,47.0,16.0,89.2,8.2,1.1,11.6,4.9,1.0,1.0,4.5,163575.0,1443937892352.9412
591,41-2031,detailed,retail salespersons,3659670,30940,27080,No formal educational credential,None,Short-term on-the-job training,8.578698655034533,17.739003998545982,21.919302071973828,14.140312613595055,14.213013449654673,15.158124318429662,8.251544892766267,36.6,47.5,78.7,12.2,4.5,18.5,-1.0,1.0,1.0,3.5,108290.0,-5461885200458.016
592,41-3000,minor,"sales representatives, services",1992540,75170,57760,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,7.4,1.0,1.0,1.0,75170.0,38725319152713.23
